Subject Id,Subject Title,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"HST.011","Human Functional Anatomy",,,,,,,,,,,"L. Gehrke",,,
"HST.015","MATLAB for Medicine","",,,,,,,,,Y,"M. Frosch",,,
"HST.020","Musculoskeletal Pathophysiology",,,,,,,,,,,,,,
"HST.021","Musculoskeletal Pathophysiology",,,,,,,,,,,,,,
"HST.030","Human Pathology",,,,,,,,,,,"R. Mitchell",,,
"HST.031","Human Pathology",,,,,,,,,,,"R. Mitchell",,,
"HST.034","Pathology of Human Disease",,,,,,,,,,,,,,
"HST.035","Pathology of Human Disease",,,,,,,,,,,,,,
"HST.040","Mechanisms of Microbial Pathogenesis",,,,,,,,,,,"P. Cunningham",,,
"HST.041","Mechanisms of Microbial Pathogenesis",,,,,,,,,,,"P. Cunningham",,,
"HST.060","Endocrinology",,,,,,,,,,,,,,
"HST.061","Endocrinology",,,,,,,,,,,,,,
"HST.070","Human Reproductive Biology",,,,,,,,,,,"P. Cunningham",,,
"HST.071","Human Reproductive Biology",,,,,,,,,,,"P. Cunningham",,,
"HST.080","Hematology",,,,,,,,,,,,,,
"HST.081","Hematology",,,,,,,,,,,,,,
"HST.090","Cardiovascular Pathophysiology",,,,,,,,,,,,,,
"HST.091","Cardiovascular Pathophysiology",,,,,,,,,,,,,,
"HST.100","Respiratory Pathophysiology",,,,,,,,,,,,,,
"HST.101","Respiratory Pathophysiology",,,,,,,,,,,,,,
"HST.110","Renal Pathophysiology",,,,,,,,,,,,,,
"HST.111","Renal Pathophysiology",,,,,,,,,,,,,,
"HST.120","Gastroenterology",,,,,,,,,,,"P. Cunningham",,,
"HST.121","Gastroenterology",,,,,,,,,,,"P. Cunningham",,,
"HST.130","Neuroscience",,,,,,,,,,,"P. Cunningham",,,
"HST.131","Neuroscience",,,,,,,,,,,"P. Cunningham",,,
"HST.140","Molecular Medicine",,,,,,,,,,,"I. London",,,
"HST.141","Molecular Medicine",,,,,,,,,,,"I. London",,,
"HST.146","Human Biochemistry and Metabolic Diseases",,,,,,,,,,,"R. Mitchell",,,
"HST.147","Human Biochemistry and Metabolic Diseases",,,,,,,,,,,"R. Mitchell",,,
"HST.150","Principles of Pharmacology",,,,,,,,,,,,,,
"HST.151","Principles of Pharmacology",,,,,,,,,,,,,,
"HST.160","Genetics in Modern Medicine",,,,,,,,,,,"T. Anderson",,,
"HST.161","Genetics in Modern Medicine",,,,,,,,,,,"T. Anderson",,,
"HST.162","Molecular Diagnostics and Bioinformatics",,,,,,,,,,,"P. Cunningham",,,
"HST.163","Molecular Diagnostics and Bioinformatics",,,,,,,,,,,"P. Cunningham",,,
"HST.164","Principles of Biomedical Imaging",,,,,,,,,,,,,,
"HST.165","Principles of Biomedical Imaging",,,,,,,,,,,,,,
"HST.175","Cellular and Molecular Immunology",,,,,,,,,,,"S. Pillai",,,
"HST.176","Cellular and Molecular Immunology",,,,,,,,,,,"S. Pillai",,,
"HST.190","Introduction to Biostatistics",,,,,,,,,,Y,"S. Haneuse",,,
"HST.191","Introduction to Biostatistics",,,,,,,,,,Y,"S. Haneuse",,,
"HST.192","Medical Decision Analysis and Probabilistic Medical Inference","Permission of instructor",,,,,,,Y,,,,,,
"HST.194","Clinical Epidemiology",,,,,,,,,,,,,,
"HST.195","Clinical Epidemiology",,,,,,,,,,,,,,
"HST.196","Teaching Health Sciences and Technology","",,,,,,Y,Y,Y,Y,"T. Anderson",,,
"HST.198","Independent Study in Health Sciences and Technology","Permission of instructor",,,,,,Y,Y,Y,Y,"T. Anderson",,,
"HST.199","Research in Health Sciences and Technology","Permission of instructor",,,,,,Y,Y,Y,Y,"T. Anderson",,,
"HST.200","Introduction to Clinical Medicine","Permission of instructor",,,,,,,Y,Y,,,,,
"HST.201","Introduction to Clinical Medicine and Medical Engineering I","Permission of instructor",,,,,,,,,Y,"R. Mark, J. Strymish, N. Price",,,
"HST.202","Introduction to Clinical Medicine and Medical Engineering II","HST.201",,,,,,Y,Y,Y,Y,"J. Strymish, R. Mark",,,
"HST.211","Biomedical Inventions: Clinical Introduction","Permission of instructor",,,,,,,Y,,,,,,
"HST.212","Biomedical Inventions: Clinical Experience and Selected Success Analysis","HST.211",,,,,,,,Y,,,,,
"HST.220","Introduction to the Care of Patients","Permission of instructor",,,,,,,Y,Y,,,,,
"HST.240","Translational Medicine Preceptorship","HST.035",,,,,,Y,,Y,,"E. Edelman",,,
"HST.299","Research in Health Sciences and Technology","Permission of instructor",,,,,,Y,,Y,Y,"T. Anderson",,,
"HST.420","Principles and Practice of Assistive Technology","Permission of instructor",,"2.78[J],6.811[J]",,,,Y,,,,"J. Greenberg",,,
"HST.426","Maker Lab: Creating Technologies to Re-invent Health Care","",,,,,,,,Y,,,,,
"HST.431","Infections and Inequalities: Interdisciplinary Perspectives on Global Health","",,"7.331[J],21A.331[J]",,,"2017-2018",,,Y,,,,"HASS-S",
"HST.434","Evolution of an Epidemic (Study Abroad)","",,,,,,,Y,,,,,,
"HST.450","Biological Physics","8.044 recommended but not necessary",,"8.593[J]",,,"2018-2019",,,Y,,,,,
"HST.452","Statistical Physics in Biology","8.333,permission of instructor",,"8.592[J]",,,"2018-2019",,,Y,,,,,
"HST.460","Statistics for Neuroscience Research","Permission of instructor",,"9.073[J]",,,"2017-2018",,,Y,,,,,
"HST.482","Biomedical Signal and Image Processing","6.003,2.004,16.002,18.085;6.041A,permission of instructor",,,"6.555,16.456,HST.582",,"2017-2018",,,Y,,,,,
"HST.500","Frontiers in (Bio)Medical Engineering and Physics","",,,,,,,,Y,,,,,
"HST.506","Computational Systems Biology","Biology GIR;18.600,6.041B",,"6.874[J]",,"6.802[J],20.390[J],20.490",,,,Y,,,,,
"HST.507","Advanced Computational Biology: Genomes, Networks, Evolution","6.006;6.041B;Biology GIR;permission of instructor",,"6.878[J]",,"6.047",,Y,,,,"M. Kellis",,,
"HST.508","Quantitative Genomics","Permission of instructor",,,,,,Y,,,,"L. Mirny",,,
"HST.514","Sensory-Neural Systems: Spatial Orientation from End Organs to Behavior and Adaptation","Permission of instructor",,"16.430[J]",,,"2017-2018",,,Y,,,,,
"HST.515","Aerospace Biomedical and Life Support Engineering","16.400,16.06,permission of instructor",,"16.423[J],IDS.337[J]",,,,,,Y,,,,,
"HST.516","Circadian Biology: From Cellular Oscillators to Sleep Regulation","Permission of instructor",,,,,,,,Y,,,,,
"HST.518","Human Systems Engineering","6.041B,16.09,permission of instructor",,"16.453[J]",,"16.400",,Y,,,,"L. Stirling",,,
"HST.522","Biomaterials: Tissue Interactions","Chemistry GIR;Biology GIR;Physics I GIR;permission of instructor",,"2.79[J]",,,,Y,,,,"I. Yannas",,,
"HST.523","Cell-Matrix Mechanics","Chemistry GIR;Biology GIR;2.001;permission of instructor",,"2.785[J]",,,"2017-2018",Y,,,,,,,
"HST.524","Design of Medical Devices and Implants","Chemistry GIR;Biology GIR;Physics I GIR;permission of instructor",,"2.782[J]",,,,,,Y,,,,,
"HST.525","Tumor Microenvironment and Transport Phenomena: A Systems Biology Approach","18.03;10.301",,"10.548[J]",,,"2018-2019",Y,,,,"R. Jain",,,
"HST.526","Future Medicine: Drug Delivery, Therapeutics, and Diagnostics","5.12,permission of instructor",,"10.643[J]",,"10.443",,,,Y,,,,,
"HST.527","Blood Vessels and Endothelial Phenotypes in Health and Disease","Permission of instructor",,,,,,,,Y,,,,,
"HST.531","Medical Physics of Proton Radiation Therapy","",,,,,"2018-2019",,,Y,,,,,
"HST.533","Optimization Problems in Radiation Therapy and Medical Imaging","18.06",,,,,,,,Y,,,,,
"HST.535","Principles and Practice of Tissue Engineering/Regenerative Medicine (TERM)","Chemistry GIR;Biology GIR;Physics I GIR;permission of instructor",,,,,,,,Y,,"M. Spector",,,
"HST.537","Fluid Dynamics and Disease","",,"1.631[J],2.250[J]",,,,,,Y,,,,,
"HST.539","Frontiers of Interdisciplinary Science in Human Health and Disease","5.13;5.60;5.07,7.05",,"5.64[J]",,,,,,Y,,,,,
"HST.540","Human Physiology","7.05",,"7.20[J]",,,,Y,,,,"M. Krieger, D. Sabatini, C. Woolley",,,
"HST.541","Cellular Neurophysiology and Computing","Physics II GIR;18.03;2.005,6.002,6.003,10.301,20.110,permission of instructor",,"2.794[J],6.521[J],9.021[J],20.470[J]",,"2.791[J],6.021[J],9.21[J],20.370[J]",,Y,,,,"T. Heldt",,,
"HST.542","Quantitative Systems Physiology","Physics II GIR,18.03,permission of instructor",,"2.792[J],6.022[J]",,"2.796[J],6.522[J]",,,,Y,,,,,
"HST.545","Physiological Systems Analysis","18.03;18.06",,,,,,Y,,,,"D. Merfeld",,,
"HST.552","Medical Device Design","2.008,6.101,6.111,6.115,22.071,permission of instructor",,"2.75[J],6.525[J]",,"2.750[J],6.025[J]",,Y,,,,"N. Hanumara, G. Hom",,,
"HST.560","Radiation Biophysics","Permission of instructor",,"22.55[J]",,"22.055","2017-2018",,,Y,,,,,
"HST.562","Pioneering Technologies for Interrogating Complex Biological Systems","",,"10.562[J]",,,,,,Y,,,,,
"HST.563","Imaging Biophysics and Clinical Applications","18.03;8.03;permission of instructor",,,,,"2017-2018",,,Y,,,,,
"HST.565","Medical Imaging Sciences and Applications","",,,,,,Y,,,,"T. Anderson",,,
"HST.576","Topics in Neural Signal Processing","Permission of instructor",,"9.272[J]",,,"2018-2019",,,Y,,,,,
"HST.580","Data Acquisition and Image Reconstruction in MRI","6.011",,"6.556[J]",,,,Y,,,,"E. Adalsteinsson",,,
"HST.582","Biomedical Signal and Image Processing","6.003,2.004,16.002,18.085;6.041A,permission of instructor",,"6.555[J],16.456[J]","HST.482",,,,,Y,,,,,
"HST.583","Functional Magnetic Resonance Imaging: Data Acquisition and Analysis","18.05;18.06,permission of instructor",,"9.583[J]",,,"2018-2019",Y,,,,"S. Whitfield-Gabrieli",,,
"HST.584","Magnetic Resonance Analytic, Biochemical, and Imaging Techniques","Permission of instructor",,"22.561[J]",,,"2018-2019",,,Y,,,,,
"HST.590","Biomedical Engineering Seminar Series","",,,,,,Y,,Y,,"J. Hermann",,,
"HST.598","Research in Health Sciences and Technology","",,,,,,Y,Y,Y,Y,"T. Anderson",,,
"HST.599","| HST.600-HST.999 plus UROP and Thesis | ￼","Permission of instructor",,,,,,Y,Y,Y,Y,"T. Anderson",,,
"HST.712","Laboratory on the Physiology, Acoustics, and Perception of Speech","Permission of instructor",,"6.542[J],24.966[J]",,,,,,Y,,,,,
"HST.714","Acoustics, Production and Perception of Speech","8.03;6.003;permission of instructor",,"9.016[J]",,,,Y,,,,"S. Ghosh",,,
"HST.716","Signal Processing by the Auditory System: Perception","6.003;6.041B,6.431B;permission of instructor",,"6.552[J]",,,"2017-2018",Y,,,,,,,
"HST.718","Anatomy of Speech and Hearing","Biology GIR;permission of instructor",,,,,,,Y,,,,,,
"HST.721","The Biology of the Inner Ear","Permission of instructor",,,,,,Y,,,,"M. Liberman",,,
"HST.723","Audition: Neural Mechanisms, Perception and Cognition","Permission of instructor",,"9.285[J]",,,,,,Y,,,,,
"HST.725","Music Perception and Cognition","HST.723,permission of instructor",,,,,,,,Y,,,,,
"HST.728","Automatic Speech Recognition","6.011;6.036",,"6.345[J]",,,"2017-2018",,,Y,,,,,
"HST.914","Frontiers in Therapeutics and Drug Delivery","7.05,permission of instructor",,"10.644[J]",,,,Y,,,,,,,
"HST.916","Case Studies and Strategies in Drug Discovery and Development","",,"7.549[J],15.137[J],20.486[J]",,,,,,Y,,,,,
"HST.918","Economics of Health Care Industries","Permission of instructor",,"15.141[J]",,,,,,Y,,,,,
"HST.920","Principles and Practice of Drug Development","Permission of instructor",,"7.547[J],10.547[J],15.136[J],IDS.620[J]",,,,Y,,,,"S. Finkelstein, A. Sinskey, R. Rubin",,,
"HST.928","Engineering Health: Understanding and Designing Affordable Health Diagnostics","",,"MAS.534[J]",,,"2017-2018",Y,,,,,,,
"HST.929","Engineering Health: Designing and Deploying Affordable Health Diagnostics and Therapeutics","",,"MAS.535[J]",,,,,,Y,,,,,
"HST.936","Global Health Informatics to Improve Quality of Care","",,,,"HST.937,HST.938",,,,Y,,,,,
"HST.937","Global Health Informatics to Improve Quality of Care","",,,,"HST.936,HST.938",,,,Y,,,,,
"HST.938","Global Health Informatics to Improve Quality of Care","",,,,"HST.936,HST.937",,,,Y,,,,,
"HST.940","Bioinformatics: Principles, Methods and Applications","Permission of instructor",,"10.555[J]",,,,,,Y,,,,,
"HST.950","Biomedical Computing","6.034,6.036,permission of instructor",,"6.872[J]",,,,Y,,,,"P. Szolovits",,,
"HST.953","Collaborative Data Science in Medicine","Permission of instructor",,,,,,Y,,,,"L. Celi",,,
"HST.956","Machine Learning for Healthcare","6.034,6.438,6.862,6.864,6.867,9.520",,,,,"2017-2018",,,Y,,,,,
"HST.962","Medical Product Development and Translational Biomedical Research","Permission of instructor",,,,,,,,Y,,,,,
"HST.971","Strategic Decision Making in the Life Sciences","",,"15.363[J]",,,,Y,,Y,,"J. Fleming, A. Zarur",,,
"HST.972","Medicine for Managers and Entrepreneurs Proseminar","",,"15.132[J]",,,,,,Y,,,,,
"HST.973","Evaluating a Biomedical Business Concept","",,"15.124[J]",,,,Y,,,,"R. Cohen",,,
"HST.978","Healthcare Ventures","15.910;15.390,10.391,10.579",,"15.367[J]",,,,,,Y,,,,,
"HST.980","Emerging Problems in Infectious Diseases","",,,,,,,Y,,,,,,
"HST.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"T. Anderson",,,
"HST.UR","Undergraduate Research in Health Sciences and Technology","",,,,,,Y,Y,Y,Y,"T. Anderson",,,
"HST.URG","Undergraduate Research in Health Sciences and Technology",,,,,,,,,,,"T. Anderson",,,
"HST.S14","Special Subject: Health Sciences and Technology","",,,,,,Y,Y,Y,Y,,,,
"HST.S15","Special Subject: Health Sciences and Technology","",,,,,,Y,Y,Y,Y,,,,
"HST.S16","Special Subject: Health Sciences and Technology","",,,,,,Y,Y,Y,Y,,,,
"HST.S17","Special Subject: Health Sciences and Technology","",,,,,,Y,Y,Y,Y,,,,
"HST.S18","Special Subject: Health Sciences and Technology",,,,,,,,,,,,,,
"HST.S19","Special Subject: Health Sciences and Technology",,,,,,,,,,,,,,
"HST.S46","Special Subject: Health Sciences and Technology","",,,,,,,,,,,,,
"HST.S47","Special Subject: Health Sciences and Technology","",,,,,,Y,Y,Y,Y,,,,
"HST.S48","Special Subject: Health Sciences and Technology",,,,,,,,,,,,,,
"HST.S49","Special Subject: Health Sciences and Technology",,,,,,,,,,,,,,
"HST.S52","Special Subject: Medical Engineering and Medical Physics","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S53","Special Subject: Medical Engineering and Medical Physics","",,,,,,,,Y,,,,,
"HST.S54","Special Subject: Medical Engineering and Medical Physics","",,,,,,Y,Y,Y,,,,,
"HST.S55","Special Subject: Medical Engineering and Medical Physics","",,,,,,Y,Y,Y,Y,,,,
"HST.S56","Special Subject: Medical Engineering and Medical Physics","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S57","Special Subject: Medical Engineering and Medical Physics","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S58","Special Subject: Medical Engineering and Medical Physics","Permission of instructor",,,,,,,,Y,,,,,
"HST.S59","Special Subject: Medical Engineering and Medical Physics","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S76","Special Subject: Speech and Hearing Sciences","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S77","Special Subject: Speech and Hearing Sciences","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S78","Special Subject: Speech and Hearing Sciences","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S79","Special Subject: Speech and Hearing Sciences","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S96","Special Subject: Biomedical Enterprise","permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S97","Special Subject: Biomedical Enterprise","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S98","Special Subject: Biomedical Enterprise",,,,,,,,,,,,,,
"HST.S99","Special Subject: Biomedical Enterprise",,,,,,,,,,,,,,
"IDS.012","Statistics, Computation and Applications","6.01,6.0002,18.03,18.06,2.087;6.008,6.041B,14.30,16.09,18.05;permission of instructor",,"6.419[J]",,"6.439[J],IDS.131[J]",,Y,,,,"C. Uhler, S. Jegelka",,,
"IDS.013","Statistical Thinking and Data Analysis","6.041B,15.0791",,"15.075[J]","18.650,18.6501,IDS.014",,,,,Y,,,,,"LAB"
"IDS.014","Fundamentals of Statistics","18.600,6.041B",,"18.650[J]","15.075,IDS.013","18.6501",,Y,,Y,,"P. Rigollet",,,
"IDS.045","System Safety","",,"16.63[J]",,,"2017-2018",Y,,,,,,,"REST"
"IDS.055","Science, Technology, and Public Policy","",,"17.309[J],STS.082[J]","17.310,IDS.412,STS.482",,,Y,,,,"K. Oye, N. Selin","CI-H","HASS-S",
"IDS.060","Environmental Law, Policy, and Economics: Pollution Prevention and Control","",,"1.801[J],11.021[J],17.393[J]",,"1.811[J],11.630[J],15.663[J],IDS.540[J]",,Y,,,,"N. Ashford",,"HASS-S",
"IDS.061","Regulation of Chemicals, Radiation, and Biotechnology","1.801,permission of instructor",,"1.802[J],11.022[J]",,,,,,Y,,,,,
"IDS.062","Global Environmental Negotiations","Permission of instructor",,"12.346[J]",,"12.846[J],IDS.525[J]","2017-2018",Y,,,,,,,
"IDS.063","People and the Planet: Environmental Governance and Science","",,"12.387[J],15.874[J]",,,,Y,,,,"S. Solomon, N. Selin",,,
"IDS.064","Engineering, Economics and Regulation of the Electric Power Sector","14.01,22.081,IDS.060,permission of instructor",,,,"6.695[J],15.032[J],IDS.505[J]",,,,Y,,,,,
"IDS.131","Statistics, Computation and Applications","6.01,6.0002,18.03,18.06,2.087;6.008,6.041B,14.30,16.09,18.05;permission of instructor",,"6.439[J]",,"6.419[J],IDS.012[J]",,Y,,,,"C. Uhler, S. Jegelka",,,
"IDS.145","Data Mining: Finding the Data and Models that Create Value","15.060,15.075",,"15.062[J]",,"15.0621",,,,Y,,,,,
"IDS.147","Statistical Learning and Data Mining","6.431B,15.085,18.600;18.06,18.700",,"15.077[J]",,,"2017-2018",,,Y,,,,,
"IDS.200","Optimization Methods","18.06",,"6.255[J],15.093[J]",,"6.215",,Y,,,,"S. Shtern",,,
"IDS.250","The Theory of Operations Management","15.081J,6.251J,6.436J;permission of instructor",,"1.271[J],15.764[J]",,,,,,Y,,,,,
"IDS.305","Business and Operations Analytics","Permission of instructor",,"1.275[J]",,,"2017-2018",,,Y,,,,,
"IDS.330","Real Options for Product and Systems Design","IDS.333,permission of instructor",,,,,,,,Y,,,,,
"IDS.332","Engineering Systems Analysis for Design","Permission of instructor",,,"IDS.333",,,Y,,,,"R. De Neufville",,,
"IDS.333","Risk and Decision Analysis","",,,"1.146,16.861,IDS.332",,,Y,,,,"R. De Neufville",,,
"IDS.336","Systems Architecting Applied to Enterprises","Permission of instructor",,"16.855[J]",,,,,,Y,,,,,
"IDS.337","Aerospace Biomedical and Life Support Engineering","16.400,16.06,permission of instructor",,"16.423[J],HST.515[J]",,,,,,Y,,,,,
"IDS.338","Multidisciplinary System Design Optimization","18.085,permission of instructor",,"16.888[J]",,,"2017-2018",,,Y,,,,,
"IDS.339","Space Systems Engineering","16.851,permission of instructor",,"16.89[J]",,,"2018-2019",,,Y,,,,,
"IDS.340","System Safety Concepts","Permission of instructor",,"16.863[J]",,,,Y,,,,"N. Leveson",,,
"IDS.341","Concepts in the Engineering of Software","Permission of instructor",,"16.355[J]",,,,,,Y,,,,,
"IDS.345","Digital Evolution: Managing Web 3.0","Permission of instructor",,"15.565[J]",,,,Y,,,,"S. Madnick, J. Climent",,,
"IDS.410","Modeling and Assessment for Policy","",,,,,"2017-2018",,,Y,,,,,
"IDS.411","Concepts and Research in Technology and Policy","IDS.412;permission of instructor",,,,,,,,Y,,,,,
"IDS.412","Science, Technology, and Public Policy","Permission of instructor",,"17.310[J],STS.482[J]","17.309,IDS.055,STS.082",,,Y,,,,"K. Oye, N. Selin",,,
"IDS.435","Law, Technology, and Public Policy","",,"15.655[J]",,,,,,Y,,,,,
"IDS.436","Technology, Law, and the Working Environment","Permission of instructor",,"10.805[J]",,,,,,Y,,,,,
"IDS.437","Technology, Globalization, and Sustainable Development","Permission of instructor",,"1.813[J],11.466[J],15.657[J]",,,,Y,,,,"N. Ashford",,,
"IDS.449","Technology Policy Internship Seminar","IDS.411,permission of instructor",,,,,,Y,,,,"F. Field",,,
"IDS.505","Engineering, Economics and Regulation of the Electric Power Sector","14.01,22.081,IDS.060,permission of instructor",,"6.695[J],15.032[J]",,"IDS.064",,,,Y,,,,,
"IDS.521","Energy Systems and Climate Change Mitigation","Permission of instructor",,,,,,,,Y,,,,,
"IDS.522","Mapping and Evaluating New Energy Technologies","Permission of instructor",,,,,,Y,,,,"J. Trancik",,,
"IDS.525","Global Environmental Negotiations","",,"12.846[J]",,"12.346[J],IDS.062[J]","2017-2018",Y,,,,,,,
"IDS.526","Sustainability Science and Engineering","",,"12.845[J]",,,"2017-2018",Y,,,,,,,
"IDS.540","Environmental Law, Policy, and Economics: Pollution Prevention and Control","",,"1.811[J],11.630[J],15.663[J]",,"1.801[J],11.021[J],17.393[J],IDS.060[J]",,Y,,,,"N. Ashford",,,
"IDS.541","Regulation of Chemicals, Radiation, and Biotechnology","1.811,permission of instructor",,"1.812[J],11.631[J]",,,,,,Y,,,,,
"IDS.620","Principles and Practice of Drug Development","Permission of instructor",,"7.547[J],10.547[J],15.136[J],HST.920[J]",,,,Y,,,,"S. Finkelstein, A. Sinskey, R. Rubin",,,
"IDS.670","Planning and Design of Airport Systems","Permission of instructor",,"1.231[J],16.781[J]",,,"2017-2018",Y,,,,,,,
"IDS.700","Applied Probability and Stochastic Models","6.041B",,"1.203[J],15.073[J]",,,,Y,,,,"A. Barnett, R. Larson",,,
"IDS.720","Tools for Analysis: Design for Real Estate and Infrastructure Development","",,"11.434[J],15.428[J]",,,,,,Y,,,,,
"IDS.730","Logistics Systems","Permission of instructor",,"1.260[J],15.770[J],SCM.260[J]",,,,Y,,,,"C. Caplice",,,
"IDS.735","Supply Chain Planning","1.260,15.761",,"1.273[J],15.762[J]",,,,,,Y,,,,,
"IDS.736","Manufacturing System and Supply Chain Design","1.260,15.761,15.778",,"1.274[J],15.763[J]",,,,,,Y,,,,,
"IDS.900","Doctoral Seminar in Social and Engineering Systems","Permission of instructor",,,,,,Y,,,,"A. Jadbabaie-Moghadam",,,
"IDS.910","Leadership Development","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"IDS.950","Independent Study in Data, Systems, and Society","Permission of IDSS Academic Office.",,,,,,Y,Y,Y,Y,,,,
"IDS.951","Independent Study in Technology and Policy","Permission of TPP Academic Office.",,,,,,Y,Y,Y,Y,,,,
"IDS.960","Teaching in Data, Systems, and Society","",,,,,,Y,Y,Y,,,,,
"IDS.961","Teaching in Technology and Policy","",,,,,,Y,Y,Y,,,,,
"IDS.970","Research in Data, Systems, and Society","",,,,,,Y,,Y,Y,,,,
"IDS.971","Research in Technology and Policy","",,,,,,Y,,Y,Y,,,,
"IDS.S00","Special Undergraduate Subject in Data, Systems, and Society","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S01","Special Undergraduate Subject in Data, Systems, and Society","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S10","Special Undergraduate Subject in Data, Systems, and Society","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S11","Special Undergraduate Subject in Data, Systems, and Society","",,,,,,Y,Y,Y,Y,,,,
"IDS.S20","Special Graduate Subject in Data, Systems, and Society","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S21","Special Graduate Subject in Data, Systems, and Society","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S22","Special Graduate Subject in Data, Systems, and Society","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S23","Special Graduate Subject in Data, Systems, and Society","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S24","Special Graduate Subject in Data, Systems, and Society","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S30","Special Graduate Subject in Data, Systems, and Society","",,,,,,Y,Y,Y,Y,,,,
"IDS.S31","Special Graduate Subject in Data, Systems, and Society","",,,,,,,Y,,,"K. Tapia-Ahumada",,,
"IDS.S32","Special Graduate Subject in Data, Systems, and Society","",,,,,,Y,Y,Y,Y,,,,
"IDS.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"E. Milnes",,,
"IDS.UR","Undergraduate Research","",,,,,,Y,Y,Y,Y,,,,
"IDS.URG","| ￼","",,,,,,Y,Y,Y,Y,"E. Milnes",,,
"MAS.110","Fundamentals of Computational Media Design","",,,,,,Y,,,,"V. Bove","CI-H","HASS-A",
"MAS.111","Introduction to Doing Research in Media Arts and Sciences","",,,,,,,,Y,,,,,
"MAS.131","Computational Camera and Photography","Permission of instructor",,,,"MAS.531",,Y,,,,,,,
"MAS.132","Mathematical Methods in Imaging","Permission of instructor",,,,"MAS.532",,,,Y,,,,,
"MAS.377","Objectification: How to Write (and Talk, and Think) about Objects","",,"21W.734[J]",,"MAS.677",,,,Y,,,"CI-H","HASS-H",
"MAS.490","Independent Study in Media Arts and Sciences","Permission of instructor",,,,,,Y,,Y,,"K. Horowitz",,,
"MAS.491","Independent Study in Media Arts and Sciences",,,,,,,,,,,"K. Horowitz",,,
"MAS.UR","Undergraduate Research in Media Arts and Sciences","",,,,,,Y,Y,Y,Y,"K. Horowitz",,,
"MAS.URG","Undergraduate Research in Media Arts and Sciences",,,,,,,,,,,"K. Horowitz",,,
"MAS.500","Hands on Foundations in Media Technology","Permission of instructor",,,,,,Y,,,,"M. Feldmeier, J. Paradiso, N. Oxman",,,
"MAS.531","Computational Camera and Photography","Permission of instructor",,,,"MAS.131",,Y,,,,,,,
"MAS.532","Mathematical Methods in Imaging","Permission of instructor",,,,"MAS.132",,,,Y,,,,,
"MAS.533","Imaging Ventures: Cameras, Displays, and Visual Computing","Permission of Instructor",,,,,,,,Y,,,,,
"MAS.534","Engineering Health: Understanding and Designing Affordable Health Diagnostics","",,"HST.928[J]",,,"2017-2018",Y,,,,,,,
"MAS.535","Engineering Health: Designing and Deploying Affordable Health Diagnostics and Therapeutics","",,"HST.929[J]",,,,,,Y,,,,,
"MAS.552","City Science","Permission of instructor",,"4.557[J]",,,,,,Y,,,,,
"MAS.581","Networks, Complexity, and Their Applications","",,,,,,,,Y,,,,,
"MAS.600","Human 2.0","Permission of instructor",,,,,,,,Y,,,,,
"MAS.622","Pattern Recognition and Analysis","Permission of instructor",,"1.126[J]",,,,Y,,,,,,,
"MAS.630","Affective Computing","Permission of instructor",,,,,"2018-2019",Y,,,,"R. Picard",,,
"MAS.650","Design Across Scales, Disciplines and Problem Contexts","",,,,"4.110",,,,Y,,,,,
"MAS.664","Media Ventures","",,"15.376[J]",,,,,,Y,,,,,
"MAS.665","Development Ventures","Permission of instructor",,"15.375[J],EC.731[J]",,,,Y,,,,"A. Pentland, C. Breazeal, J. Bonsen",,,
"MAS.677","Objectification: How to Write (and Talk, and Think) about Objects","",,,,"21W.734[J],MAS.377[J]",,,,Y,,,,,
"MAS.690","Independent Study in Media Arts and Sciences","Permission of instructor",,,,,,Y,,Y,,"K. Horowitz",,,
"MAS.700","Future of News and Participatory Media","Permission of instructor",,,,,,,,Y,,,,,
